date,quality,station,temp,time
1989-07-27,G,106580,20.4,06:00:00
1991-03-13,G,106580,-3.0,12:00:00
1991-11-07,G,106580,0.3,06:00:00
1993-09-03,G,106580,6.5,06:00:00
1994-04-02,G,106580,6.1,12:00:00
1995-01-26,G,106580,-4.9,12:00:00
1961-10-11,G,106630,16.0,12:00:00
1961-12-10,G,106630,-4.8,12:00:00
1962-04-20,G,106630,5.8,18:00:00
1964-03-25,G,106630,-9.6,06:00:00
1964-07-04,G,106630,15.9,12:00:00
1966-12-06,G,106630,1.6,18:00:00
1963-05-19,Y,107120,3.2,03:00:00
1963-06-08,G,107120,21.4,12:00:00
1964-06-25,Y,107120,16.2,09:00:00
1965-02-11,Y,107120,-2.8,09:00:00
1965-08-15,G,107120,15.3,12:00:00
1965-08-30,Y,107120,12.4,09:00:00
1966-10-31,G,107120,4.4,18:00:00
1966-12-02,Y,107120,2.0,09:00:00
1967-07-22,Y,107120,11.4,03:00:00
1968-04-12,Y,107120,9.4,15:00:00
1968-04-24,G,107120,12.4,12:00:00
1968-04-28,Y,107120,-0.6,03:00:00
1968-06-06,G,107120,17.8,18:00:00
1969-04-20,Y,107120,3.0,15:00:00
1969-12-12,G,107120,-0.4,18:00:00
1970-04-08,Y,107120,5.4,15:00:00
1970-11-26,G,107120,1.3,12:00:00
1972-03-12,Y,107120,4.0,15:00:00
1972-12-07,Y,107120,7.8,09:00:00
1974-01-06,G,107120,0.5,18:00:00
1975-02-20,G,107120,1.4,18:00:00
1975-03-01,G,107120,4.2,12:00:00
1975-03-07,Y,107120,4.0,18:00:00
1975-04-17,G,107120,0.7,06:00:00
1976-03-08,G,107120,-3.0,06:00:00
1976-08-26,Y,107120,12.5,18:00:00
1979-03-07,G,107120,1.2,12:00:00
1982-08-11,G,107130,18.8,18:00:00
1983-05-02,G,107130,5.8,18:00:00
1984-01-28,G,107130,-1.8,18:00:00
1984-02-12,G,107130,-0.2,15:00:00
1984-08-18,G,107130,16.6,09:00:00
1984-08-31,G,107130,14.0,12:00:00
1984-09-02,G,107130,10.2,18:00:00
1985-05-25,G,107130,9.6,09:00:00
1985-09-14,G,107130,14.0,12:00:00
1986-03-06,G,107130,3.0,09:00:00
1986-04-07,G,107130,4.8,12:00:00
1987-10-19,G,107130,10.0,15:00:00
1988-03-09,G,107130,-3.2,09:00:00
1988-11-22,G,107130,-6.6,03:00:00
1989-06-27,G,107130,27.0,12:00:00
1989-07-29,G,107130,20.0,18:00:00
1989-10-07,G,107130,7.4,00:00:00
1990-03-02,G,107130,-2.6,03:00:00
1990-08-14,G,107130,17.0,00:00:00
1990-08-18,G,107130,16.0,06:00:00
1991-03-30,G,107130,3.4,06:00:00
1991-06-17,G,107130,8.5,03:00:00
1991-09-11,G,107130,5.8,18:00:00
1992-06-11,G,107130,20.6,09:00:00
1993-01-13,G,107130,2.0,03:00:00
1993-06-28,G,107130,15.4,06:00:00
1993-07-18,G,107130,24.4,12:00:00
1993-09-29,G,107130,6.6,18:00:00
1994-01-22,G,107130,2.0,00:00:00
1994-01-24,G,107130,-3.0,18:00:00
1995-06-25,G,107130,16.6,06:00:00
1996-04-07,G,107130,9.8,09:00:00
1996-05-23,G,107130,18.2,09:00:00
1996-11-22,G,107130,1.0,00:00:00
1997-08-21,G,107130,26.0,09:00:00
1998-01-01,G,107130,1.4,09:00:00
1998-04-02,G,107130,-1.2,12:00:00
1998-07-03,G,107130,10.5,00:00:00
1999-06-08,G,107130,22.5,15:00:00
2000-03-11,G,107130,-2.8,18:00:00
2000-07-16,Y,107140,15.4,17:00:00
2000-07-16,Y,107140,14.9,22:00:00
2000-10-16,G,107140,7.0,06:00:00
2001-02-12,Y,107140,3.4,16:00:00
2001-02-20,Y,107140,1.7,19:00:00
2001-03-15,G,107140,0.7,18:00:00
2001-03-19,Y,107140,-14.9,02:00:00
2001-06-16,Y,107140,17.7,13:00:00
2001-09-16,G,107140,15.6,15:00:00
2001-12-27,Y,107140,-15.5,13:00:00
2002-01-26,Y,107140,-9.9,17:00:00
2002-01-31,G,107140,-9.1,00:00:00
2002-02-16,G,107140,7.1,15:00:00
2002-02-19,Y,107140,-1.0,05:00:00
2002-02-28,Y,107140,-1.5,13:00:00
2002-03-03,G,107140,-2.9,15:00:00
2002-03-23,Y,107140,-1.0,16:00:00
2002-07-25,G,107140,14.7,03:00:00
2002-08-30,Y,107140,16.8,02:00:00
2002-09-18,Y,107140,12.5,13:00:00
2002-12-04,G,107140,-1.7,15:00:00
2003-01-10,G,107140,-6.4,00:00:00
2003-01-18,Y,107140,3.9,17:00:00
2003-01-20,Y,107140,-1.8,01:00:00
2003-02-21,G,107140,-4.0,09:00:00
2003-03-02,G,107140,-4.6,15:00:00
2003-03-21,Y,107140,-10.1,02:00:00
2003-05-17,Y,107140,12.8,19:00:00
2003-05-30,G,107140,13.6,00:00:00
2003-06-06,Y,107140,19.3,10:00:00
2003-09-11,Y,107140,12.0,16:00:00
2003-10-10,Y,107140,7.4,10:00:00
2003-10-18,Y,107140,-0.6,16:00:00
2003-11-14,Y,107140,1.2,02:00:00
2004-06-30,Y,107140,16.4,10:00:00
2004-07-04,Y,107140,14.3,10:00:00
2004-07-18,Y,107140,21.6,10:00:00
2004-10-17,G,107140,7.5,09:00:00
2004-12-13,G,107140,-3.7,21:00:00
2005-03-27,Y,107140,-2.2,19:00:00
2005-05-13,Y,107140,7.2,19:00:00
2005-06-29,Y,107140,11.8,16:00:00
2005-10-26,Y,107140,1.5,22:00:00
2005-12-05,Y,107140,1.0,11:00:00
2006-01-28,Y,107140,-6.6,08:00:00
2006-04-21,Y,107140,1.2,19:00:00
2006-09-16,Y,107140,12.3,17:00:00
2006-10-27,Y,107140,11.5,02:00:00
2006-11-02,Y,107140,-4.7,23:00:00
2006-11-22,Y,107140,6.9,10:00:00
2006-12-30,Y,107140,3.8,16:00:00
2007-01-23,Y,107140,-15.1,17:00:00
2007-02-14,Y,107140,-1.6,14:00:00
2007-06-25,Y,107140,13.6,05:00:00
2007-07-10,G,107140,12.1,03:00:00
2007-07-21,G,107140,4.0,03:00:00
2007-10-20,Y,107140,-1.4,07:00:00
2007-12-28,Y,107140,7.1,23:00:00
2008-01-29,Y,107140,3.7,07:00:00
2008-05-19,Y,107140,0.9,23:00:00
2008-07-07,Y,107140,9.8,20:00:00
2008-07-21,Y,107140,17.6,05:00:00
2008-07-27,G,107140,27.5,12:00:00
2008-08-09,Y,107140,11.8,19:00:00
2008-08-18,G,107140,15.1,03:00:00
2008-12-03,Y,107140,1.0,16:00:00
2008-12-17,G,107140,3.2,09:00:00
2009-04-07,Y,107140,-0.6,07:00:00
2009-04-28,Y,107140,18.4,13:00:00
2009-05-08,G,107140,9.9,21:00:00
2009-10-03,G,107140,-1.7,06:00:00
2010-01-13,G,107140,-18.5,03:00:00
2010-01-13,Y,107140,-13.1,20:00:00
2010-03-29,Y,107140,1.4,17:00:00
2010-04-01,Y,107140,1.7,05:00:00
2010-05-14,Y,107140,11.1,01:00:00
2010-06-06,Y,107140,20.5,10:00:00
2010-08-07,G,107140,20.6,13:00:00
2010-11-05,G,107140,3.8,14:00:00
2010-12-10,G,107140,-7.2,04:00:00
2011-04-01,G,107140,1.5,10:00:00
2011-05-17,G,107140,7.7,05:00:00
2011-06-25,G,107140,15.8,14:00:00
2011-09-15,G,107140,8.5,20:00:00
2011-09-16,G,107140,14.6,14:00:00
2011-10-06,G,107140,13.4,16:00:00
2011-12-14,G,107140,2.8,03:00:00
2012-02-12,G,107140,-4.3,20:00:00
2012-03-23,G,107140,6.8,02:00:00
2012-07-12,G,107140,21.5,13:00:00
2012-08-27,G,107140,15.8,15:00:00
2012-10-24,G,107140,6.3,13:00:00
2012-11-15,G,107140,6.1,10:00:00
2013-02-07,G,107140,0.0,11:00:00
2013-02-15,G,107140,-0.2,10:00:00
2013-04-11,G,107140,-1.2,06:00:00
2013-06-06,G,107140,17.4,09:00:00
2013-09-12,G,107140,10.9,01:00:00
2013-11-19,G,107140,5.6,20:00:00
2013-11-20,G,107140,-1.7,03:00:00
2013-11-22,G,107140,-2.4,15:00:00
2013-11-29,G,107140,1.7,03:00:00
2014-01-30,G,107140,-3.8,23:00:00
2014-02-21,G,107140,1.5,14:00:00
2014-03-13,G,107140,0.0,06:00:00
2014-03-20,G,107140,0.3,10:00:00
2014-05-03,G,107140,1.2,05:00:00
2014-05-21,G,107140,18.3,07:00:00
2014-07-06,G,107140,21.8,13:00:00
2014-07-18,G,107140,13.3,00:00:00
2014-12-14,G,107140,-3.5,06:00:00
2014-12-26,G,107140,-9.5,13:00:00
2015-03-03,G,107140,0.2,03:00:00
2015-03-29,G,107140,3.4,08:00:00
2015-05-25,G,107140,8.2,23:00:00
2015-07-17,G,107140,13.6,11:00:00
2015-10-20,G,107140,5.5,05:00:00
2016-01-08,G,107140,-15.5,21:00:00
2016-02-12,G,107140,-3.8,19:00:00
2016-03-09,G,107140,-0.8,23:00:00
2016-04-16,G,107140,5.9,07:00:00
2016-04-27,G,107140,1.2,05:00:00
2016-05-19,G,107140,8.0,04:00:00
1965-05-09,G,107180,7.0,06:00:00
1965-06-24,G,107180,13.8,18:00:00
1966-04-18,G,107180,-0.8,12:00:00
1966-05-24,G,107180,12.8,12:00:00
1968-05-31,G,107180,12.6,06:00:00
1968-06-13,G,107180,22.6,06:00:00
1969-03-29,G,107180,-2.0,06:00:00
1969-04-05,G,107180,-3.0,06:00:00
1970-03-16,G,107180,-7.0,06:00:00
1971-02-26,G,107180,-8.6,18:00:00
1971-04-15,G,107180,1.2,06:00:00
1972-02-29,G,107180,-6.2,06:00:00
1974-08-16,G,107180,18.2,18:00:00
1974-09-03,G,107180,16.0,18:00:00
1965-07-11,G,107270,15.6,12:00:00
1965-11-01,G,107270,2.8,06:00:00
1965-11-18,G,107270,-2.2,18:00:00
1967-06-25,G,107270,13.0,06:00:00
1967-07-13,G,107270,16.6,18:00:00
1967-12-29,G,107270,-9.2,18:00:00
1969-06-05,G,107270,10.9,12:00:00
1970-03-29,G,107270,-3.4,06:00:00
1971-01-06,G,107270,-17.0,06:00:00
1971-04-09,G,107270,5.5,12:00:00
1971-08-21,G,107270,14.2,18:00:00
1971-10-22,G,107270,3.9,18:00:00
1972-02-06,G,107270,-5.5,06:00:00
1972-02-15,G,107270,0.5,06:00:00
1973-01-19,G,107270,-2.2,12:00:00
1974-01-08,G,107270,-1.4,12:00:00
1976-03-27,G,107270,5.2,12:00:00
1976-11-26,G,107270,-6.2,06:00:00
1978-08-07,G,107270,12.8,12:00:00
1979-12-07,G,107270,0.3,12:00:00
1985-03-15,G,107270,0.8,12:00:00
1967-06-14,G,107330,13.1,12:00:00
1967-08-08,G,107330,10.9,18:00:00
1967-11-13,G,107330,0.5,06:00:00
1971-09-23,G,107330,10.6,06:00:00
1971-10-28,G,107330,7.2,06:00:00
1973-03-31,G,107330,5.8,12:00:00
1975-02-01,G,107330,0.7,18:00:00
1977-08-10,G,107330,14.8,06:00:00
1978-09-29,G,107330,7.5,18:00:00
1978-11-10,G,107330,7.9,06:00:00
1958-09-06,G,107400,11.6,06:00:00
1960-06-02,G,107400,20.7,12:00:00
1960-06-15,G,107400,14.8,06:00:00
1960-09-21,G,107400,14.0,18:00:00
1963-01-04,G,107400,-13.0,18:00:00
1963-02-02,G,107400,-7.6,12:00:00
1967-05-10,G,107400,12.2,18:00:00
1967-05-22,G,107400,8.6,06:00:00
1968-10-07,G,107400,-1.2,06:00:00
1970-07-18,G,107400,18.3,18:00:00
1970-08-08,G,107400,11.8,06:00:00
1970-12-12,G,107400,-2.1,06:00:00
1971-04-04,G,107400,-2.6,18:00:00
1971-04-21,G,107400,5.4,12:00:00
1971-07-26,G,107400,18.0,12:00:00
1971-09-21,G,107400,14.3,18:00:00
1972-11-12,G,107400,3.0,18:00:00
1973-06-02,G,107400,13.2,12:00:00
1973-09-04,G,107400,14.2,18:00:00
1975-04-21,G,107400,4.6,18:00:00
1975-05-16,G,107400,9.1,18:00:00
1978-03-03,G,107400,-0.2,06:00:00
1978-04-12,G,107400,1.4,18:00:00
1979-05-03,G,107400,4.5,06:00:00
1981-07-08,G,107400,18.0,06:00:00
1982-06-30,G,107400,10.9,12:00:00
1984-05-08,G,107400,7.5,12:00:00
1984-10-19,G,107400,11.6,12:00:00
1985-02-25,G,107400,1.4,12:00:00
1986-06-13,G,107400,19.7,15:00:00
1986-09-01,Y,107400,5.1,01:00:00
1986-12-14,G,107400,-1.3,12:00:00
1987-01-15,Y,107400,-12.5,22:00:00
1987-01-25,G,107400,4.5,00:00:00
1987-02-02,Y,107400,1.1,11:00:00
1987-05-28,Y,107400,7.2,08:00:00
1987-07-09,G,107400,16.6,18:00:00
1987-08-25,G,107400,5.7,03:00:00
1987-08-30,Y,107400,13.1,08:00:00
1987-10-01,G,107400,11.5,09:00:00
1987-10-01,Y,107400,15.1,14:00:00
1988-06-01,G,107400,7.2,12:00:00
1988-06-11,G,107400,14.2,09:00:00
1988-07-02,G,107400,16.2,00:00:00
1988-07-28,Y,107400,18.9,10:00:00
1988-09-07,G,107400,7.1,03:00:00
1988-10-05,Y,107400,9.1,14:00:00
1988-10-22,Y,107400,5.4,20:00:00
1988-11-17,G,107400,-1.5,21:00:00
1988-12-22,Y,107400,4.2,14:00:00
1989-01-08,G,107400,-1.9,09:00:00
1989-01-14,G,107400,1.6,09:00:00
1989-01-18,Y,107400,-0.1,17:00:00
1989-02-13,Y,107400,-0.5,05:00:00
1989-02-25,G,107400,1.2,00:00:00
1989-04-14,Y,107400,7.9,08:00:00
1989-09-27,Y,107400,10.5,19:00:00
1989-12-15,Y,107400,-18.0,20:00:00
1990-02-25,Y,107400,1.8,13:00:00
1990-04-01,G,107400,9.1,03:00:00
1990-08-20,Y,107400,10.1,04:00:00
1990-09-05,Y,107400,13.1,14:00:00
1990-12-18,Y,107400,0.0,20:00:00
1990-12-22,G,107400,-9.8,06:00:00
1991-01-19,G,107400,-2.6,21:00:00
1991-03-23,Y,107400,0.5,11:00:00
1991-03-27,Y,107400,4.7,13:00:00
1991-04-20,Y,107400,-1.6,07:00:00
1991-07-15,Y,107400,18.8,17:00:00
1991-07-25,G,107400,9.8,03:00:00
1991-07-29,Y,107400,20.9,07:00:00
1991-09-06,G,107400,5.6,15:00:00
1991-09-11,Y,107400,5.8,20:00:00
1992-03-28,G,107400,1.0,18:00:00
1992-04-11,Y,107400,7.6,08:00:00
1992-04-11,Y,107400,4.5,20:00:00
1992-07-30,Y,107400,18.3,10:00:00
1992-08-26,Y,107400,12.7,19:00:00
1992-12-19,Y,107400,3.7,07:00:00
1992-12-26,G,107400,4.4,00:00:00
1993-01-06,G,107400,-0.7,00:00:00
1993-01-06,Y,107400,2.6,04:00:00
1993-01-20,Y,107400,0.7,14:00:00
1993-03-02,G,107400,-10.2,00:00:00
1993-03-08,Y,107400,-4.7,04:00:00
1993-03-12,G,107400,2.1,18:00:00
1993-04-22,Y,107400,12.7,10:00:00
1993-07-04,G,107400,13.9,21:00:00
1993-07-11,Y,107400,12.2,04:00:00
1993-08-07,Y,107400,15.9,13:00:00
1993-08-30,Y,107400,12.3,14:00:00
1993-09-16,Y,107400,8.7,13:00:00
1994-01-04,G,107400,-8.2,21:00:00
1994-03-12,G,107400,2.1,21:00:00
1994-03-29,Y,107400,4.0,20:00:00
1994-04-13,Y,107400,3.2,19:00:00
1994-04-14,Y,107400,3.6,11:00:00
1994-06-04,Y,107400,10.9,17:00:00
1994-09-20,Y,107400,10.7,19:00:00
1995-02-11,Y,107400,-3.9,17:00:00
1995-02-12,Y,107400,-0.4,23:00:00
1995-02-19,Y,107400,0.3,11:00:00
1995-03-23,Y,107400,7.8,10:00:00
1995-05-03,Y,107400,8.7,05:00:00
1995-05-19,Y,107400,11.8,17:00:00
1995-06-09,G,107400,11.1,03:00:00
1995-07-27,Y,107400,27.3,17:00:00
1995-09-19,Y,107420,2.9,04:00:00
1995-12-21,Y,107420,-6.2,11:00:00
1996-03-24,G,107420,-1.5,12:00:00
1996-06-26,Y,107420,4.2,01:00:00
1996-12-29,Y,107420,-1.1,11:00:00
1997-01-23,G,107420,-0.5,09:00:00
1997-02-12,Y,107420,-0.3,20:00:00
1997-07-30,G,107420,19.8,12:00:00
1997-08-08,Y,107420,24.8,10:00:00
1997-08-18,Y,107420,20.2,16:00:00
1997-08-28,Y,107420,19.7,08:00:00
1997-08-29,G,107420,17.5,00:00:00
1997-08-30,Y,107420,21.4,11:00:00
1997-10-09,Y,107420,6.2,19:00:00
1997-11-20,G,107420,0.6,06:00:00
1998-01-26,Y,107420,-0.6,02:00:00
1998-02-09,Y,107420,2.2,07:00:00
1998-02-28,Y,107420,-0.6,07:00:00
1998-04-08,Y,107420,-6.1,23:00:00
1998-05-01,Y,107420,6.8,17:00:00
1998-08-01,Y,107420,19.1,10:00:00
1998-08-07,G,107420,14.1,00:00:00
1998-11-04,Y,107420,-3.5,23:00:00
1999-02-21,G,107420,-3.8,09:00:00
1999-02-25,G,107420,-3.5,15:00:00
1999-03-17,Y,107420,0.7,22:00:00
1999-04-18,G,107420,1.6,03:00:00
1999-04-20,Y,107420,2.0,07:00:00
1999-04-28,Y,107420,13.5,11:00:00
1999-05-23,Y,107420,13.5,17:00:00
1999-09-01,Y,107420,17.1,10:00:00
1999-09-09,G,107420,18.9,18:00:00
1999-10-17,Y,107420,6.4,14:00:00
1999-10-25,Y,107420,8.0,07:00:00
1999-10-27,Y,107420,5.7,04:00:00
1999-11-30,G,107420,0.1,00:00:00
2000-01-02,Y,107420,-2.1,23:00:00
2000-02-25,Y,107420,-10.5,22:00:00
2000-04-25,Y,107420,4.6,07:00:00
2000-07-02,Y,107420,15.0,19:00:00
2000-07-31,Y,107420,14.2,19:00:00
2000-08-07,G,107420,11.6,21:00:00
2000-08-08,G,107420,12.4,06:00:00
2000-09-19,G,107420,12.3,09:00:00
2001-01-02,Y,107420,-0.6,07:00:00
2001-01-23,G,107420,-2.2,00:00:00
2001-02-08,Y,107420,0.0,16:00:00
2001-02-11,G,107420,-0.2,15:00:00
2001-03-15,Y,107420,0.3,23:00:00
2001-03-26,Y,107420,-7.9,19:00:00
2001-04-11,G,107420,4.7,09:00:00
2001-05-30,Y,107420,-2.9,02:00:00
2001-06-16,Y,107420,16.1,17:00:00
2001-07-14,Y,107420,13.8,05:00:00
2001-09-12,G,107420,15.1,12:00:00
2001-09-17,Y,107420,13.7,13:00:00
2001-10-24,Y,107420,3.6,10:00:00
2001-12-08,G,107420,1.7,12:00:00
2001-12-25,G,107420,-0.9,12:00:00
2002-01-15,Y,107420,4.1,01:00:00
2002-03-12,Y,107420,1.8,02:00:00
2002-04-09,Y,107420,0.8,19:00:00
2002-04-17,Y,107420,-1.9,02:00:00
2002-05-11,Y,107420,15.6,08:00:00
2002-05-21,Y,107420,17.7,14:00:00
2002-06-25,Y,107420,12.2,23:00:00
2002-08-03,G,107420,17.2,06:00:00
2002-09-01,G,107420,19.2,12:00:00
2002-10-03,Y,107420,5.4,19:00:00
2002-12-11,Y,107420,-5.4,20:00:00
2003-05-22,Y,107420,15.4,11:00:00
2003-07-31,Y,107420,23.0,19:00:00
2003-10-26,Y,107420,-6.4,17:00:00
2003-12-21,G,107420,-3.1,21:00:00
2004-03-22,G,107420,-2.4,21:00:00
2004-08-06,G,107420,26.1,15:00:00
2004-08-19,Y,107420,17.7,16:00:00
2004-10-29,G,107420,1.9,18:00:00
2004-11-19,G,107420,-8.5,21:00:00
2004-11-22,G,107420,-6.7,12:00:00
2004-11-30,Y,107420,0.4,17:00:00
2005-03-22,G,107420,7.8,15:00:00
2005-04-05,Y,107420,10.9,13:00:00
2005-05-07,G,107420,7.8,15:00:00
2005-06-07,Y,107420,13.9,17:00:00
2005-08-02,Y,107420,19.3,13:00:00
2005-08-03,Y,107420,14.6,23:00:00
2005-08-16,Y,107420,14.5,07:00:00
2005-08-24,Y,107420,22.3,16:00:00
2005-10-16,Y,107420,1.3,04:00:00
2005-10-18,Y,107420,9.2,10:00:00
2005-11-20,G,107420,-0.4,09:00:00
2005-12-27,Y,107420,-2.8,20:00:00
2006-01-07,Y,107420,-4.6,11:00:00
2006-03-14,G,107420,-3.1,12:00:00
2006-09-06,G,107420,13.0,03:00:00
2006-10-30,G,107420,3.4,12:00:00
2006-11-08,Y,107420,-2.1,04:00:00
2006-11-19,Y,107420,5.6,13:00:00
2007-02-27,G,107420,-1.9,15:00:00
2007-02-28,Y,107420,-2.6,10:00:00
2007-03-28,G,107420,1.6,06:00:00
2007-04-15,Y,107420,7.1,05:00:00
2007-04-19,Y,107420,5.0,08:00:00
2007-05-18,Y,107420,13.5,17:00:00
2007-05-28,Y,107420,6.4,23:00:00
2007-11-17,G,107420,-2.2,21:00:00
2007-11-20,Y,107420,-0.6,19:00:00
2007-12-14,G,107420,-6.7,15:00:00
2008-01-21,Y,107420,-2.7,20:00:00
2008-01-24,G,107420,-1.1,00:00:00
2008-03-12,Y,107420,4.1,05:00:00
2008-08-06,Y,107420,16.3,10:00:00
2008-09-02,Y,107420,16.2,17:00:00
2008-09-21,Y,107420,15.2,11:00:00
2008-11-02,G,107420,0.7,09:00:00
2008-11-03,Y,107420,2.8,08:00:00
2008-11-27,G,107420,0.8,06:00:00
2009-01-09,G,107420,-0.5,21:00:00
2009-07-02,G,107420,25.7,12:00:00
2009-10-02,Y,107420,0.2,22:00:00
2010-04-29,Y,107420,9.0,07:00:00
2010-06-17,Y,107420,17.3,22:00:00
2010-07-17,G,107420,25.8,15:00:00
2010-10-17,G,107420,9.2,15:00:00
2010-11-10,G,107420,-1.4,18:00:00
2010-11-17,G,107420,-5.7,14:00:00
2010-12-20,G,107420,-5.8,00:00:00
2011-01-07,G,107420,-1.5,01:00:00
2011-01-19,G,107420,-2.8,08:00:00
2011-02-04,G,107420,-1.2,22:00:00
2011-02-13,G,107420,-5.4,15:00:00
2011-02-15,G,107420,-12.2,12:00:00
2011-03-17,G,107420,1.7,12:00:00
2011-04-30,G,107420,4.2,05:00:00
2011-06-07,G,107420,20.8,06:00:00
2011-06-29,G,107420,23.2,06:00:00
2011-10-02,G,107420,16.3,13:00:00
2011-12-05,G,107420,-1.6,05:00:00
2012-01-03,G,107420,1.7,16:00:00
2012-02-21,G,107420,3.4,09:00:00
2012-03-22,G,107420,8.1,22:00:00
2012-07-11,G,107420,16.1,09:00:00
2012-07-12,G,107420,14.5,20:00:00
2012-08-02,G,107420,21.7,13:00:00
2012-08-15,G,107420,18.9,09:00:00
2012-09-05,G,107420,11.2,04:00:00
2012-09-19,G,107420,11.0,08:00:00
2012-11-25,G,107420,1.7,01:00:00
2012-11-25,G,107420,-1.1,17:00:00
2013-02-09,G,107420,-7.6,09:00:00
2013-06-21,G,107420,13.6,21:00:00
2013-08-15,G,107420,20.4,11:00:00
2013-11-21,G,107420,2.3,10:00:00
2014-02-01,G,107420,0.2,17:00:00
2014-02-16,G,107420,2.9,02:00:00
2014-05-17,G,107420,17.4,20:00:00
2014-08-03,G,107420,21.4,22:00:00
2014-09-06,G,107420,12.7,23:00:00
2014-09-28,G,107420,12.2,00:00:00
2014-12-20,G,107420,-2.9,06:00:00
2015-01-19,G,107420,-2.4,17:00:00
2015-02-11,G,107420,1.3,07:00:00
2015-02-15,G,107420,-4.2,20:00:00
2015-09-06,G,107420,9.0,03:00:00
2015-11-07,G,107420,8.6,03:00:00
2015-11-23,G,107420,-3.0,11:00:00
2016-02-15,G,107420,-7.8,10:00:00
2016-03-25,G,107420,6.0,13:00:00
2016-06-09,G,107420,10.9,09:00:00
1951-03-02,Y,107440,-1.4,06:00:00
1953-04-05,Y,107440,-0.4,06:00:00
1954-06-14,Y,107440,10.6,18:00:00
1955-03-31,Y,107440,-3.6,06:00:00
1955-09-10,Y,107440,17.3,18:00:00
1956-03-14,Y,107440,-1.8,06:00:00
1956-10-04,G,107440,8.0,00:00:00
1957-04-22,Y,107440,-1.6,06:00:00
1959-02-15,Y,107440,-1.6,18:00:00
1959-06-17,Y,107440,9.8,06:00:00
1959-06-27,Y,107440,16.5,06:00:00
1959-07-25,Y,107440,18.2,06:00:00
1959-10-28,G,107440,8.8,00:00:00
1960-10-10,Y,107440,8.6,12:00:00
1961-01-01,Y,107440,0.0,15:00:00
1961-04-08,G,107440,0.6,06:00:00
1961-08-02,Y,107440,18.0,15:00:00
1962-04-14,G,107440,0.0,18:00:00
1962-07-11,G,107440,10.2,12:00:00
1962-08-15,G,107440,9.8,06:00:00
1962-12-11,G,107440,-3.0,18:00:00
1963-01-02,Y,107440,-6.0,03:00:00
1963-03-16,G,107440,-3.4,18:00:00
1963-07-05,G,107440,17.1,12:00:00
1963-07-07,G,107440,12.8,06:00:00
1964-07-04,G,107440,10.2,18:00:00
1964-09-22,G,107440,10.4,12:00:00
1965-10-24,G,107440,8.4,18:00:00
1965-11-07,Y,107440,7.0,15:00:00
1966-09-26,G,107440,8.9,12:00:00
1967-01-03,G,107440,1.1,06:00:00
1967-08-29,G,107440,17.4,12:00:00
1967-10-11,Y,107440,10.0,15:00:00
1968-05-28,Y,107440,6.0,03:00:00
1968-12-02,G,107440,-1.6,18:00:00
1969-03-13,Y,107440,-4.0,15:00:00
1969-05-14,G,107440,7.2,12:00:00
1970-06-25,G,107440,13.4,00:00:00
1970-08-24,Y,107440,16.0,15:00:00
1971-01-28,Y,107440,-3.0,09:00:00
1971-07-10,G,107440,14.4,18:00:00
1971-08-24,Y,107440,20.0,15:00:00
1971-11-01,G,107440,5.5,18:00:00
1971-11-16,G,107440,1.2,18:00:00
1972-02-02,Y,107440,-3.0,15:00:00
1972-03-07,G,107440,-1.1,12:00:00
1972-08-15,G,107440,15.7,12:00:00
1972-09-23,Y,107440,10.0,09:00:00
1972-10-17,Y,107440,11.0,03:00:00
1973-03-24,G,107440,7.1,12:00:00
1973-07-27,G,107440,16.2,21:00:00
1973-08-29,G,107440,14.4,09:00:00
1973-10-23,G,107440,2.0,12:00:00
1974-02-04,G,107440,2.0,06:00:00
1974-05-05,G,107440,3.3,15:00:00
1974-10-06,G,107440,6.1,06:00:00
1975-06-25,G,107440,16.2,12:00:00
1976-02-11,G,107440,0.4,06:00:00
1976-04-11,G,107440,2.8,06:00:00
1976-07-14,G,107440,17.4,21:00:00
1976-08-23,G,107440,17.9,15:00:00
1976-10-03,G,107440,6.6,03:00:00
1976-11-17,G,107440,3.2,12:00:00
1992-05-29,Y,107440,11.6,01:00:00
1992-10-04,Y,107440,8.1,02:00:00
1992-11-12,Y,107440,4.7,05:00:00
1993-03-19,Y,107440,4.5,10:00:00
1993-06-11,Y,107440,9.4,13:00:00
1993-08-04,Y,107440,17.5,16:00:00
1993-11-10,Y,107440,4.4,14:00:00
1993-12-23,Y,107440,-6.6,04:00:00
1994-03-11,Y,107440,1.2,01:00:00
1994-04-14,Y,107440,1.8,19:00:00
1994-05-04,Y,107440,6.8,08:27:00
1994-08-04,Y,107440,21.1,19:00:00
1994-08-13,Y,107440,18.5,17:00:00
1994-09-12,Y,107440,11.5,23:00:00
1994-09-16,Y,107440,12.5,23:00:00
1994-12-28,Y,107440,-2.0,23:00:00
1995-01-11,Y,107440,-0.8,20:00:00
1995-02-07,G,107440,0.1,12:00:00
1995-03-20,G,107440,1.2,12:00:00
1995-03-26,Y,107440,4.5,13:00:00
1995-04-04,Y,107440,5.3,13:00:00
1995-05-13,Y,107440,2.6,02:00:00
1995-07-04,Y,107440,13.5,07:00:00
1996-01-07,G,107440,-0.8,09:00:00
1996-03-04,Y,107440,1.9,22:00:00
1996-07-07,Y,107440,10.8,02:00:00
1996-10-14,G,107440,8.3,18:00:00
1997-02-01,Y,107440,-0.9,07:00:00
1997-03-14,Y,107440,-1.4,05:00:00
1997-04-08,G,107440,1.3,18:00:00
